,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
1299,NL0011794037,KONINKLIJKE AHOLD DELHAIZE NV,Netherlands,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.015296723,-0.016407457,1,-0.017559667373134333,0.02372611819559021,0.04856295343536161,0,0.07822651628650389
1300,GB00B3MBS747,OCADO GROUP PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.014932953999999997,-0.01721341,1,-0.017559667373134333,0.02372611819559021,0.014593932740278232,0,-0.01601637719498917
1301,GB00B18P5K83,TOPPS TILES PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.013467725,-0.012946383,1,-0.017559667373134333,0.02372611819559021,0.1944390706943274,0,0.3625621599286597
1302,JP3386380004,"J FRONT RETAILING CO.,LIMITED.",Japan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.013082819,-0.013501002,0,-0.017559667373134333,0.02372611819559021,0.17106318613420235,0,1.8846605989307463
1304,FR0000125585,"CASINO, GUICHARD-PERRACHON ET CIE",France,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.011770083999999998,-0.010518051,1,-0.017559667373134333,0.02372611819559021,0.29678754506260124,0,-0.30006483585508625
1305,GB0008847096,TESCO PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.011708617,-0.014495387,1,-0.017559667373134333,0.02372611819559021,0.1291522004515626,0,0.049514929973990526
1307,GB0006043169,WM MORRISON SUPERMARKETS PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.011053631,-0.014173159,1,-0.017559667373134333,0.02372611819559021,0.14273335171042678,0,0.00920263134546917
1310,GB00BJTNFH41,AO WORLD PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.008326859,-0.009029431,1,-0.017559667373134333,0.02372611819559021,0.35952937192733797,0,-0.12153480556384683
1311,LU1072616219,B&M EUROPEAN VALUE RETAIL SA,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.008252144,-0.009195724,1,-0.017559667373134333,0.02372611819559021,0.3525205136459648,0,-0.05867393107763159
1312,GB00B019KW72,J SAINSBURY PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.008032033000000001,-0.008881152,1,-0.017559667373134333,0.02372611819559021,0.3657789825369471,0,-0.26329046953416896
1313,FR0000120172,CARREFOUR S.A.,France,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.007175394,-0.009554197,1,-0.017559667373134333,0.02372611819559021,0.33741172100467104,0,-0.21823488047193615
1314,GB00B1QH8P22,SPORTS DIRECT INTERNATIONAL PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.006948828000000001,-0.008339728000000001,1,-0.017559667373134333,0.02372611819559021,0.38859872892515435,0,-0.13237957862858438
1316,JP3939000000,"YAMADA DENKI CO., LTD.",Japan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.006376453000000001,-0.006555327,0,-0.017559667373134333,0.02372611819559021,0.4638070282891714,0,-0.20920363842275186
1318,GB00BLY2F708,CARD FACTORY PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.006295266,-0.009175098,1,-0.017559667373134333,0.02372611819559021,0.3533898509657053,0,-0.3575215877443178
1319,GB00BJ62K685,PETS AT HOME GROUP PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.006167816,-0.008350381,1,-0.017559667373134333,0.02372611819559021,0.3881497300660835,0,-0.29878958970901837
1322,GB00B1CKQ739,DUNELM GROUP PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.003958082,-0.005613221,1,-0.017559667373134333,0.02372611819559021,0.5035145772541387,0,-0.22245359769701295
1323,GB0031274896,MARKS AND SPENCER GROUP PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.003592994000000001,-0.006082753000000001,1,-0.017559667373134333,0.02372611819559021,0.48372490933925544,0,0.11414017232783258
1324,FI0009000202,KESKO OYJ,Finland,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.003286339,-0.005189609,1,-0.017559667373134333,0.02372611819559021,0.5213688253240456,0,-0.3653756366593497
1325,GB00B2PDGW16,WH SMITH PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.00323985,-0.003927668,1,-0.017559667373134333,0.02372611819559021,0.5745566662340916,0,-0.4292228869579776
1326,GB00B60BD277,SUPERDRY PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.002174342,-0.002406755,1,-0.017559667373134333,0.02372611819559021,0.6386595669893732,0,-0.4054646987447037
1327,GB00BYX91H57,JD SPORTS FASHION PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.002090596,-0.003331343,1,-0.017559667373134333,0.02372611819559021,0.599690360464395,0,-0.39140480220043616
1328,GB00B1P6ZR11,N BROWN GROUP PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.001607211,-0.002184886,1,-0.017559667373134333,0.02372611819559021,0.64801082277302,0,-0.3193136828515422
1329,FR0011476928,FNAC DARTY SA,France,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.001286248,-0.00144232,1,-0.017559667373134333,0.02372611819559021,0.6793082307130182,0,-0.09587888718733405
1330,GB00B4Y7R145,DIXONS CARPHONE PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.001190624,-0.001941333,1,-0.017559667373134333,0.02372611819559021,0.6582760080845079,0,-0.5151436062632402
1335,NL0009432491,KONINKLIJKE VOPAK NV,Netherlands,Transport via pipelines,-0.082535207,-0.08051499200000001,1,-0.3740626953333333,0.9499107739438671,0.3090266069039026,0,0.09169686454297456
1337,871829107,SYSCO CORPORATION,United States,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",-0.007263311999999998,-0.007563522,0,-0.006126747,0.00748040567946181,-0.19207180219447278,0,0.11275458591555593
1339,ZAE000058517,SPAR GROUP LIMITED,South Africa,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",-0.0033366740000000004,-0.003421279,0,-0.006126747,0.00748040567946181,0.36167396741972546,0,-0.3134555353727185
1342,35671D857,FREEPORT-MCMORAN INC,United States,Copper production,-0.207337682,-0.161848637,0,-0.360805816,0.28136794087329153,0.7071067811865476,0,-0.3526899026645389
1343,GB00B0HZPV38,KAZ MINERALS PLC,United Kingdom,Copper production,-0.369651993,-0.559762995,1,-0.360805816,0.28136794087329153,-0.7071067811865477,0,-0.15188440682673998
1344,56585A102,MARATHON PETROLEUM CORP,United States,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.123191181,-0.153403928,0,-0.13993785575000003,0.0724611246910199,-0.185838576304472,0,0.18403804755581707
1346,TH0471010Y04,IRPC PUBLIC COMPANY LIMITED,Thailand,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.171714266,-0.164651381,0,-0.13993785575000003,0.0724611246910199,-0.34105909003455925,0,-0.2077749121533677
1347,INE002A01018,RELIANCE INDUSTRIES LIMITED,India,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.126762997,-0.240487105,0,-0.13993785575000003,0.0724611246910199,-1.3876302593804626,-1,0.18765774317155368
1348,KR7096770003,SK INNOVATION COMPANY LIMITED,South Korea,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.096526019,-0.08764359,0,-0.13993785575000003,0.0724611246910199,0.7216871939676209,0,-0.14785215424340967
1349,JP3386450005,JXTG HOLDINGS INC,Japan,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.090181859,-0.10119277,0,-0.13993785575000003,0.0724611246910199,0.5347016888740302,0,0.2894840314026577
1350,TH0796010005,THAI OIL PCL,Thailand,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.087920835,-0.09340272,0,-0.13993785575000003,0.0724611246910199,0.6422083006360946,0,-0.010297281402890598
1351,FI0009013296,NESTE OYJ,Finland,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.032422228,-0.040745261,1,-0.13993785575000003,0.0724611246910199,1.3689077442968942,1,-0.08328074990101664
1352,MYL1818OO003,BURSA MALAYSIA BHD,Malaysia,Activities auxiliary to financial intermediation (67),-0.016771575,-0.015772522,0,-0.005314533529411765,0.005650230950146277,-1.850895753264297,-1,0.023304183451113535
1353,GB0031638363,INTERTEK GROUP PLC,United Kingdom,Activities auxiliary to financial intermediation (67),-0.015296901000000003,-0.0153154,1,-0.005314533529411765,0.005650230950146277,-1.7699925116033224,-1,-0.2233028812453768
1354,ZAE000079711,JSE LIMITED,South Africa,Activities auxiliary to financial intermediation (67),-0.014624972,-0.016042106,0,-0.005314533529411765,0.005650230950146277,-1.898607785281859,-1,-0.24917492629634885
1356,GB0007370074,RICARDO PLC,United Kingdom,Activities auxiliary to financial intermediation (67),-0.006656639000000001,-0.011271046000000002,1,-0.005314533529411765,0.005650230950146277,-1.0542069028937713,-1,-0.26521660701478944
1357,AU000000ASX7,ASX LIMITED,Australia,Activities auxiliary to financial intermediation (67),-0.00601169,-0.006170575,0,-0.005314533529411765,0.005650230950146277,-0.1515055717441202,0,-0.0965751676780325
1358,HK0388045442,HONG KONG EXCHANGES AND CLEARING LIMITED,Hong Kong,Activities auxiliary to financial intermediation (67),-0.003421132,-0.003038608,0,-0.005314533529411765,0.005650230950146277,0.4028022127755405,0,-0.20410367736345436
1360,GB00B19NLV48,EXPERIAN PLC,United Kingdom,Activities auxiliary to financial intermediation (67),-0.00203736,-0.003206105,1,-0.005314533529411765,0.005650230950146277,0.3731579377931765,0,-0.31586455159228055
1361,GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP PLC,United Kingdom,Activities auxiliary to financial intermediation (67),-0.001904536,-0.002251978,1,-0.005314533529411765,0.005650230950146277,0.542023070637932,0,-0.35093904358838535
1365,BRB3SAACNOR6,B3 SA BRASIL BOLSA BALCAO,Brazil,Activities auxiliary to financial intermediation (67),-0.000859775,0.000462521,0,-0.005314533529411765,0.005650230950146277,1.022445733702656,1,-1.2166214397248354
1366,GB0030232317,PAGEGROUP PLC,United Kingdom,Activities auxiliary to financial intermediation (67),-0.0007897819999999999,-0.001019145,1,-0.005314533529411765,0.005650230950146277,0.7602146827822256,0,-0.15525371523584475
1367,CH0012410517,BALOISE HOLDING AG,Switzerland,Activities auxiliary to financial intermediation (67),-0.00035614,-0.000626272,0,-0.005314533529411765,0.005650230950146277,0.8297468848225386,1,0.2382888191143555
1368,GB00B23K0M20,CAPITA PLC,United Kingdom,Activities auxiliary to financial intermediation (67),0.159619907,-0.00397865,1,-0.005314533529411765,0.005650230950146277,0.23642989838799078,0,0.01805251095225589
1369,GB00B18V8630,PENNON GROUP PLC,United Kingdom,"Collection, purification and distribution of water (41)",-0.273367489,-0.340503321,1,-0.14999983633333336,0.16507732003293002,-1.1540257900277553,-1,0.7221063308507445
1370,GB00B1FH8J72,SEVERN TRENT PLC,United Kingdom,"Collection, purification and distribution of water (41)",-0.047858998,-0.060390641,1,-0.14999983633333336,0.16507732003293002,0.542831658010064,0,-0.007189016151691295
1371,GB00B39J2M42,UNITED UTILITIES GROUP PLC,United Kingdom,"Collection, purification and distribution of water (41)",-0.040706264,-0.049105547,1,-0.14999983633333336,0.16507732003293002,0.6111941320176916,0,-0.07072123416080395
1372,ZAE000011953,NETCARE LIMITED,South Africa,Health and social work (85),-0.060943712,-0.06257459900000001,0,-0.02273135825,0.02705354811049322,-1.4727547228655775,-1,0.12211726764568304
1373,DE0007042301,RHOEN KLINIKUM AG,Germany,Health and social work (85),-0.014786261,-0.015134944,1,-0.02273135825,0.02705354811049322,0.28079179185570824,0,-0.21125980176829595
1374,GB00BNLPYF73,SPIRE HEALTHCARE GROUP PLC,United Kingdom,Health and social work (85),-0.008662455,-0.010517238,1,-0.02273135825,0.02705354811049322,0.45147942148344405,0,-0.06717980520579409
1376,ZAE000070660,SANLAM LIMITED,South Africa,"Insurance and pension funding, except compulsory social security (66)",-0.0014056510000000002,-0.002454074,0,-0.0006304317500000001,0.0015728448588563707,-1.1594546275377637,-1,0.06957007978821933
1377,GB00BY9D0Y18,DIRECT LINE INSURANCE GROUP PLC,United Kingdom,"Insurance and pension funding, except compulsory social security (66)",-0.000903736,-0.00107631,1,-0.0006304317500000001,0.0015728448588563707,-0.2834852067509073,0,-0.2593645168504533
1379,BMG5361W1047,LANCASHIRE HOLDINGS LTD,United Kingdom,"Insurance and pension funding, except compulsory social security (66)",0.001573905,0.00131725,1,-0.0006304317500000001,0.0015728448588563707,1.2383177775182332,1,0.08409659714237984
1380,LU1598757687,ARCELORMITTAL SA,Luxembourg,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.89793039,-1.003756488,1,-0.645113163,0.24905395510570136,-1.4400226041292448,-1,-0.15296425796656257
1381,TW0002002003,CHINA STEEL CORPORATION,Taiwan,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.635354829,-0.612873607,0,-0.645113163,0.24905395510570136,0.12944807877601106,0,-0.27293308954841566
1382,KR7005490008,POSCO,South Korea,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.514269659,-0.521594297,0,-0.645113163,0.24905395510570136,0.4959522363239609,0,-0.15388564406505587
1383,KR7004020004,HYUNDAI STEEL CO,South Korea,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.460716679,-0.44222826,0,-0.645113163,0.24905395510570136,0.814622289029272,1,-0.1170598220369498
1384,TW0008464009,NIEN MADE ENTERPRISE CO LTD,Taiwan,Manufacture of furniture; manufacturing n.e.c. (36),-0.04673137,-0.05026255,0,-0.0404749445,0.013841764441257497,-0.7071067811865479,0,-0.06966870910236707
1387,TW0001460004,EVEREST TEXTILE COMPANY LIMITED,Taiwan,Manufacture of textiles (17),-0.227789296,-0.297754072,0,-0.14216650128571431,0.0902324008400077,-1.7242982483660176,-1,-0.03410690715383522
1388,TW0001455004,ZIG SHENG INDUSTRIAL COMPANY LIMITED,Taiwan,Manufacture of textiles (17),-0.161505451,-0.133456073,0,-0.14216650128571431,0.0902324008400077,0.09653326526420243,0,-0.15637480438521012
1389,TW0001434009,FORMOSA TAFFETA COMPANY LIMITED,Taiwan,Manufacture of textiles (17),-0.112061242,-0.102724582,0,-0.14216650128571431,0.0902324008400077,0.4371148159478691,0,-0.112209340065895
1390,TW0001440006,TAINAN SPINNING COMPANY LIMITED,Taiwan,Manufacture of textiles (17),-0.084547913,-0.087477562,0,-0.14216650128571431,0.0902324008400077,0.6060898167021402,0,0.1362044318896792
1391,GB00B4YZN328,COATS GROUP PLC,United Kingdom,Manufacture of textiles (17),-0.06336763200000001,-0.09154399,1,-0.14216650128571431,0.0902324008400077,0.5610236546345893,0,-0.08809886912353568
1393,INE154A01025,ITC LTD,India,Manufacture of tobacco products (16),-0.125249939,-0.12594102699999998,0,-0.0662460585,0.08442143405813468,-0.7071067811865475,0,-0.0749868155113414
1394,SE0000310336,SWEDISH MATCH AB,Sweden,Manufacture of tobacco products (16),-0.006339155,-0.00655109,1,-0.0662460585,0.08442143405813468,0.7071067811865476,0,0.12917081632533461
1397,BREGIEACNOR9,ENGIE BRASIL ENERGIA SA,Brazil,Production of electricity by solar photovoltaic,-0.022824111,0.120786392,0,0.033667819333333335,0.0755855820468222,1.1525818854275707,1,-2.0667840732390914
